
圆白菜,1.0,1.3,1.15,冀,斤,2022-07-20 00:00:00

紫甘蓝,1.0,1.2,1.1,冀,斤,2022-07-20 00:00:00

芹菜,1.4,2.0,1.7,冀京,斤,2022-07-20 00:00:00

西芹,1.8,2.2,2.0,豫辽,斤,2022-07-20 00:00:00

菠菜,2.5,3.0,2.75,冀蒙,斤,2022-07-20 00:00:00

瓠子,0.8,1.2,1.0,京,斤,2022-07-20 00:00:00

贝贝南瓜,1.3,1.8,1.55,鲁,斤,2022-07-20 00:00:00

金丝南瓜,1.0,1.2,1.1,鲁冀,斤,2022-07-20 00:00:00

板栗南瓜,1.3,1.7,1.5,鲁,斤,2022-07-20 00:00:00

南北瓜,1.0,1.2,1.1,桂,斤,2022-07-20 00:00:00

尖椒,2.5,4.0,3.25,蒙冀,斤,2022-07-20 00:00:00

红尖椒,4.0,5.0,4.5,鲁,斤,2022-07-20 00:00:00

美人椒,5.5,6.5,6.0,鲁琼,斤,2022-07-20 00:00:00

螺丝椒,2.5,5.5,4.0,鲁冀,斤,2022-07-20 00:00:00

柿子椒,2.0,3.5,2.75,鲁冀辽,斤,2022-07-20 00:00:00

线椒,4.5,5.5,5.0,鲁冀,斤,2022-07-20 00:00:00

杭椒,3.0,4.5,3.75,鲁冀辽,斤,2022-07-20 00:00:00

小米椒,9.0,11.0,10.0,云豫,斤,2022-07-20 00:00:00

彩椒,5.0,6.0,5.5,鲁冀,斤,2022-07-20 00:00:00

白萝卜,0.3,0.4,0.35,冀,斤,2022-07-20 00:00:00

心里美,1.5,2.0,1.75,冀,斤,2022-07-20 00:00:00

卞萝卜,0.8,1.0,0.9,冀,斤,2022-07-20 00:00:00

青萝卜,0.8,1.2,1.0,鲁,斤,2022-07-20 00:00:00

胡萝卜,0.9,1.1,1.0,鲁,斤,2022-07-20 00:00:00

胡萝卜,1.0,1.2,1.1,鲁,斤,2022-07-20 00:00:00

茄子,1.2,2.3,1.75,鲁冀,斤,2022-07-20 00:00:00

长茄,1.5,3.2,2.35,冀辽,斤,2022-07-20 00:00:00

线茄,1.8,2.5,2.15,冀京,斤,2022-07-20 00:00:00

广茄,0.8,1.5,1.15,冀京,斤,2022-07-20 00:00:00

冬瓜,0.6,0.8,0.7,桂辽,斤,2022-07-20 00:00:00

冬瓜,0.4,0.6,0.5,鄂,斤,2022-07-20 00:00:00

毛冬瓜,0.6,0.8,0.7,冀鲁,斤,2022-07-20 00:00:00

架豆,2.8,3.5,3.15,鲁冀晋,斤,2022-07-20 00:00:00

豆王,3.5,5.5,4.5,辽甘,斤,2022-07-20 00:00:00

扁豆,2.5,4.5,3.5,冀晋,斤,2022-07-20 00:00:00

豇豆,2.0,3.0,2.5,鲁冀,斤,2022-07-20 00:00:00

白不老,2.5,4.5,3.5,辽,斤,2022-07-20 00:00:00

油豆,3.0,8.0,5.5,辽冀,斤,2022-07-20 00:00:00

毛豆,2.3,3.0,2.65,苏云川,斤,2022-07-20 00:00:00

玉米,0.8,1.0,0.9,冀,斤,2022-07-20 00:00:00

花生,2.8,5.0,3.9,苏粤,斤,2022-07-20 00:00:00

苦瓜,2.5,3.0,2.75,冀鲁,斤,2022-07-20 00:00:00

丝瓜,1.5,4.0,2.75,冀鲁,斤,2022-07-20 00:00:00

西葫芦,0.5,1.1,0.8,冀蒙晋,斤,2022-07-20 00:00:00

佛手瓜,2.6,2.8,2.7,鲁,斤,2022-07-20 00:00:00

豆尖,15.0,16.0,15.5,,斤,2022-07-20 00:00:00

秋葵,11.0,12.0,11.5,,斤,2022-07-20 00:00:00

甜豆,10.5,11.5,11.0,,斤,2022-07-20 00:00:00

龙豆,52.0,54.0,53.0,,斤,2022-07-20 00:00:00

凉瓜,8.0,9.0,8.5,,斤,2022-07-20 00:00:00

银芽,7.0,7.5,7.25,,斤,2022-07-20 00:00:00

南姜,7.5,8.5,8.0,,斤,2022-07-20 00:00:00

沙葁,9.0,11.0,10.0,,斤,2022-07-20 00:00:00

苤蓝,5.0,6.0,5.5,,斤,2022-07-20 00:00:00

番杏,10.0,12.0,11.0,,斤,2022-07-20 00:00:00

夹豆,10.0,11.0,10.5,,斤,2022-07-20 00:00:00

荔浦芋头,8.0,8.5,8.25,,斤,2022-07-20 00:00:00

香芋头,5.0,6.0,5.5,,斤,2022-07-20 00:00:00

鲜竹笋,18.0,18.0,18.0,,斤,2022-07-20 00:00:00

黄花菜,23.0,24.0,23.5,,斤,2022-07-20 00:00:00

紫菜头,5.0,5.5,5.25,,斤,2022-07-20 00:00:00

紫豇豆,48.0,50.0,49.0,,斤,2022-07-20 00:00:00

仙人掌,39.0,40.0,39.5,,斤,2022-07-20 00:00:00

西洋菜,11.0,12.0,11.5,,斤,2022-07-20 00:00:00

高山娃娃,5.3,5.5,5.4,,斤,2022-07-20 00:00:00

土豆,0.8,1.3,1.05,鲁冀辽,斤,2022-07-20 00:00:00

葱头,1.1,1.4,1.25,鲁辽,斤,2022-07-20 00:00:00

葱头,0.7,1.0,0.85,鲁辽,斤,2022-07-20 00:00:00

山药,4.5,5.0,4.75,冀,斤,2022-07-20 00:00:00

山药,7.5,8.5,8.0,豫冀,斤,2022-07-20 00:00:00

莲藕,5.0,6.0,5.5,桂云川,斤,2022-07-20 00:00:00

红薯,1.3,1.8,1.55,冀,斤,2022-07-20 00:00:00

红薯,2.2,2.6,2.4,粤琼,斤,2022-07-20 00:00:00

紫薯,2.6,4.0,3.3,,斤,2022-07-20 00:00:00

茭白,3.8,4.0,3.9,云,斤,2022-07-20 00:00:00

荸荠,3.5,3.8,3.65,皖,斤,2022-07-20 00:00:00

芋头,3.8,4.0,3.9,闽,斤,2022-07-20 00:00:00

姜,1.2,3.3,2.25,鲁,斤,2022-07-20 00:00:00

大蒜,2.2,3.0,2.6,豫苏鲁,斤,2022-07-20 00:00:00

大蒜,1.5,2.2,1.85,豫,斤,2022-07-20 00:00:00

蒜米,2.6,3.4,3.0,鲁,斤,2022-07-20 00:00:00

大葱,1.5,2.0,1.75,鲁,斤,2022-07-20 00:00:00

小葱,2.5,3.5,3.0,冀,斤,2022-07-20 00:00:00

蒜苗,2.2,5.0,3.6,豫鲁,斤,2022-07-20 00:00:00

蒜黄,5.0,6.0,5.5,冀,斤,2022-07-20 00:00:00

山药,4.5,5.0,4.75,冀,斤,2022-07-21 00:00:00

山药,7.5,8.5,8.0,豫冀,斤,2022-07-21 00:00:00

莲藕,5.0,6.0,5.5,桂云川,斤,2022-07-21 00:00:00

红薯,1.3,1.8,1.55,冀,斤,2022-07-21 00:00:00

红薯,2.2,2.6,2.4,粤琼,斤,2022-07-21 00:00:00

紫薯,2.6,4.0,3.3,,斤,2022-07-21 00:00:00

茭白,3.8,4.0,3.9,云,斤,2022-07-21 00:00:00

荸荠,3.5,3.8,3.65,皖,斤,2022-07-21 00:00:00

芋头,3.5,3.8,3.65,闽,斤,2022-07-21 00:00:00

姜,1.2,3.3,2.25,鲁,斤,2022-07-21 00:00:00

大蒜,2.2,3.0,2.6,豫苏鲁,斤,2022-07-21 00:00:00

大蒜,1.5,2.2,1.85,豫,斤,2022-07-21 00:00:00

蒜米,2.6,3.4,3.0,鲁,斤,2022-07-21 00:00:00

大葱,1.7,2.0,1.85,鲁,斤,2022-07-21 00:00:00

小葱,2.5,3.5,3.0,冀,斤,2022-07-21 00:00:00

蒜苗,2.2,5.0,3.6,豫鲁,斤,2022-07-21 00:00:00

蒜黄,5.0,6.0,5.5,冀,斤,2022-07-21 00:00:00

青蒜,2.6,2.8,2.7,甘,斤,2022-07-21 00:00:00

平菇,3.5,5.5,4.5,冀,斤,2022-07-21 00:00:00

香菇,3.5,8.0,5.75,冀,斤,2022-07-21 00:00:00

菊花菜,5.0,6.0,5.5,,斤,2022-07-20 00:00:00

青蒜,2.5,3.0,2.75,,斤,2022-07-20 00:00:00

盖菜,2.5,3.0,2.75,,斤,2022-07-20 00:00:00

芥兰,2.5,3.0,2.75,,斤,2022-07-20 00:00:00

菜心,2.5,3.0,2.75,,斤,2022-07-20 00:00:00

空心菜,2.5,3.0,2.75,,斤,2022-07-20 00:00:00

鸡毛菜,3.5,4.0,3.75,,斤,2022-07-20 00:00:00

荆芥,2.5,3.0,2.75,,斤,2022-07-20 00:00:00

紫苏叶,3.0,3.5,3.25,,斤,2022-07-20 00:00:00

豌豆苗,4.5,5.0,4.75,,斤,2022-07-20 00:00:00

快菜,2.5,3.0,2.75,,斤,2022-07-20 00:00:00

苦菊,4.0,5.0,4.5,,斤,2022-07-20 00:00:00

穿心莲,3.0,3.5,3.25,,斤,2022-07-20 00:00:00

木耳菜,3.5,4.0,3.75,,斤,2022-07-20 00:00:00

大白菜,0.4,0.5,0.45,冀,斤,2022-07-19 00:00:00

娃娃菜,0.6,0.8,0.7,冀,斤,2022-07-19 00:00:00

小白菜,1.8,2.5,2.15,冀,斤,2022-07-19 00:00:00

圆白菜,1.2,1.4,1.3,冀,斤,2022-07-19 00:00:00

紫甘蓝,1.0,1.2,1.1,冀,斤,2022-07-19 00:00:00

芹菜,1.4,2.0,1.7,冀京,斤,2022-07-19 00:00:00

青蒜,2.6,2.8,2.7,甘,斤,2022-07-20 00:00:00

平菇,3.5,5.5,4.5,冀,斤,2022-07-20 00:00:00

香菇,3.5,8.0,5.75,冀,斤,2022-07-20 00:00:00

白玉菇,3.0,4.0,3.5,冀,斤,2022-07-20 00:00:00

口蘑,6.0,7.0,6.5,冀,斤,2022-07-20 00:00:00

杏鲍菇,2.5,3.0,2.75,苏豫津,斤,2022-07-20 00:00:00

金针菇,3.0,3.5,3.25,辽鲁,斤,2022-07-20 00:00:00

油菜,2.0,2.5,2.25,,斤,2022-07-20 00:00:00

小白菜,2.5,3.0,2.75,,斤,2022-07-20 00:00:00

油麦菜,3.0,4.0,3.5,,斤,2022-07-20 00:00:00

奶白菜,2.0,2.5,2.25,,斤,2022-07-20 00:00:00

散生菜,2.5,2.8,2.65,,斤,2022-07-20 00:00:00

香葱,3.0,3.5,3.25,,斤,2022-07-20 00:00:00

茼蒿,5.0,6.0,5.5,,斤,2022-07-20 00:00:00

蒿子秆,2.5,3.0,2.75,,斤,2022-07-20 00:00:00

水萝卜,2.5,3.0,2.75,,斤,2022-07-20 00:00:00

樱桃萝卜,2.5,3.0,2.75,,斤,2022-07-20 00:00:00

香芹,3.0,4.0,3.5,,斤,2022-07-20 00:00:00

菠菜,3.0,4.0,3.5,,斤,2022-07-20 00:00:00

苋菜,1.5,2.0,1.75,,斤,2022-07-20 00:00:00

芥兰,2.5,3.0,2.75,,斤,2022-07-21 00:00:00

菜心,2.5,3.0,2.75,,斤,2022-07-21 00:00:00

空心菜,2.5,3.0,2.75,,斤,2022-07-21 00:00:00

鸡毛菜,3.0,3.5,3.25,,斤,2022-07-21 00:00:00

荆芥,2.5,3.0,2.75,,斤,2022-07-21 00:00:00

紫苏叶,3.0,3.5,3.25,,斤,2022-07-21 00:00:00

豌豆苗,4.0,5.0,4.5,,斤,2022-07-21 00:00:00

快菜,2.5,3.0,2.75,,斤,2022-07-21 00:00:00

苦菊,4.0,5.0,4.5,,斤,2022-07-21 00:00:00

穿心莲,3.0,3.5,3.25,,斤,2022-07-21 00:00:00

木耳菜,3.5,4.0,3.75,,斤,2022-07-21 00:00:00

芦荟,9.0,10.0,9.5,,斤,2022-07-20 00:00:00

百合,54.0,55.0,54.5,,斤,2022-07-20 00:00:00

香椿,40.0,45.0,42.5,,斤,2022-07-20 00:00:00

菊苣,18.0,20.0,19.0,,斤,2022-07-20 00:00:00

芦笋,14.0,15.0,14.5,,斤,2022-07-20 00:00:00

冬笋,18.0,19.0,18.5,,斤,2022-07-20 00:00:00

慈姑,14.0,15.0,14.5,,斤,2022-07-20 00:00:00

韭黄,11.0,13.0,12.0,,斤,2022-07-20 00:00:00

法香,8.5,9.5,9.0,,斤,2022-07-20 00:00:00

黄瓜,2.0,2.8,2.4,冀,斤,2022-07-19 00:00:00

小黄瓜,4.0,6.5,5.25,辽鲁,斤,2022-07-19 00:00:00

茄子,1.2,2.3,1.75,鲁冀,斤,2022-07-19 00:00:00

长茄,1.5,3.2,2.35,冀辽,斤,2022-07-19 00:00:00

线茄,2.0,3.0,2.5,冀京,斤,2022-07-19 00:00:00

广茄,0.8,1.5,1.15,冀京,斤,2022-07-19 00:00:00

冬瓜,0.6,0.8,0.7,桂辽,斤,2022-07-19 00:00:00

冬瓜,0.4,0.6,0.5,鄂,斤,2022-07-19 00:00:00

毛冬瓜,0.6,0.8,0.7,冀鲁,斤,2022-07-19 00:00:00

架豆,2.8,3.5,3.15,鲁冀晋,斤,2022-07-19 00:00:00

豆王,3.5,5.5,4.5,辽甘,斤,2022-07-19 00:00:00

扁豆,2.5,5.0,3.75,冀晋,斤,2022-07-19 00:00:00

豇豆,2.0,3.0,2.5,鲁冀,斤,2022-07-19 00:00:00

白不老,2.5,5.0,3.75,辽,斤,2022-07-19 00:00:00

油豆,4.0,7.0,5.5,辽冀,斤,2022-07-19 00:00:00

毛豆,2.3,3.0,2.65,苏云川,斤,2022-07-19 00:00:00

玉米,0.8,1.0,0.9,冀,斤,2022-07-19 00:00:00

花生,2.8,5.0,3.9,苏粤,斤,2022-07-19 00:00:00

苦瓜,2.5,3.0,2.75,冀鲁,斤,2022-07-19 00:00:00

丝瓜,2.0,4.5,3.25,冀鲁,斤,2022-07-19 00:00:00

胡萝卜,1.0,1.2,1.1,鲁,斤,2022-07-19 00:00:00

胡萝卜,1.0,1.2,1.1,鲁,斤,2022-07-19 00:00:00

土豆,0.8,1.3,1.05,鲁冀辽,斤,2022-07-19 00:00:00

葱头,1.1,1.4,1.25,鲁辽,斤,2022-07-19 00:00:00

葱头,0.7,1.0,0.85,鲁辽,斤,2022-07-19 00:00:00

山药,4.5,5.0,4.75,冀,斤,2022-07-19 00:00:00

山药,7.5,8.5,8.0,豫冀,斤,2022-07-19 00:00:00

莲藕,5.0,6.0,5.5,桂云川,斤,2022-07-19 00:00:00

红薯,1.3,1.8,1.55,冀,斤,2022-07-19 00:00:00

红薯,2.2,2.6,2.4,粤琼,斤,2022-07-19 00:00:00

紫薯,2.6,4.0,3.3,,斤,2022-07-19 00:00:00

茭白,3.8,4.0,3.9,云,斤,2022-07-19 00:00:00

荸荠,3.5,3.8,3.65,皖,斤,2022-07-19 00:00:00

芋头,3.8,4.0,3.9,闽,斤,2022-07-19 00:00:00

姜,1.2,3.3,2.25,鲁,斤,2022-07-19 00:00:00

大蒜,2.2,3.0,2.6,豫苏鲁,斤,2022-07-19 00:00:00

大蒜,1.5,2.2,1.85,豫,斤,2022-07-19 00:00:00

蒜米,2.6,3.4,3.0,鲁,斤,2022-07-19 00:00:00

大葱,2.0,2.2,2.1,鲁,斤,2022-07-19 00:00:00

小葱,2.5,3.5,3.0,冀,斤,2022-07-19 00:00:00

蒜苗,2.2,5.0,3.6,豫鲁,斤,2022-07-19 00:00:00

蒜黄,5.0,6.0,5.5,冀,斤,2022-07-19 00:00:00

青蒜,2.6,2.8,2.7,甘,斤,2022-07-19 00:00:00

平菇,3.5,5.5,4.5,冀,斤,2022-07-19 00:00:00

香菇,3.5,8.0,5.75,冀,斤,2022-07-19 00:00:00

白玉菇,3.0,4.0,3.5,冀,斤,2022-07-19 00:00:00

口蘑,6.0,7.0,6.5,冀,斤,2022-07-19 00:00:00

杏鲍菇,2.5,3.0,2.75,苏豫津,斤,2022-07-19 00:00:00

金针菇,3.0,3.5,3.25,辽鲁,斤,2022-07-19 00:00:00

油菜,2.0,2.5,2.25,,斤,2022-07-19 00:00:00

小白菜,2.5,3.0,2.75,,斤,2022-07-19 00:00:00

油麦菜,3.0,3.5,3.25,,斤,2022-07-19 00:00:00

奶白菜,3.0,3.5,3.25,,斤,2022-07-19 00:00:00

散生菜,2.0,2.5,2.25,,斤,2022-07-19 00:00:00

香葱,3.0,3.5,3.25,,斤,2022-07-19 00:00:00

茼蒿,5.0,6.0,5.5,,斤,2022-07-19 00:00:00

蒿子秆,2.5,3.0,2.75,,斤,2022-07-19 00:00:00

水萝卜,2.5,3.0,2.75,,斤,2022-07-19 00:00:00

樱桃萝卜,2.5,3.0,2.75,,斤,2022-07-19 00:00:00

香芹,3.0,4.0,3.5,,斤,2022-07-19 00:00:00

西葫芦,0.5,1.1,0.8,冀蒙晋,斤,2022-07-19 00:00:00

佛手瓜,2.6,2.8,2.7,鲁,斤,2022-07-19 00:00:00

瓠子,1.2,1.5,1.35,京,斤,2022-07-19 00:00:00

贝贝南瓜,1.3,1.8,1.55,鲁,斤,2022-07-19 00:00:00

金丝南瓜,1.0,1.2,1.1,鲁冀,斤,2022-07-19 00:00:00

板栗南瓜,1.3,1.7,1.5,鲁,斤,2022-07-19 00:00:00

南北瓜,1.2,1.3,1.25,桂,斤,2022-07-19 00:00:00

尖椒,2.5,4.0,3.25,蒙冀,斤,2022-07-19 00:00:00

红尖椒,4.0,5.0,4.5,鲁,斤,2022-07-19 00:00:00

美人椒,5.5,6.5,6.0,鲁琼,斤,2022-07-19 00:00:00

螺丝椒,2.5,5.5,4.0,鲁冀,斤,2022-07-19 00:00:00

柿子椒,2.0,3.5,2.75,鲁冀辽,斤,2022-07-19 00:00:00

线椒,4.5,5.5,5.0,鲁冀,斤,2022-07-19 00:00:00

杭椒,3.0,4.5,3.75,鲁冀辽,斤,2022-07-19 00:00:00

小米椒,9.0,11.0,10.0,云豫,斤,2022-07-19 00:00:00

彩椒,5.0,6.0,5.5,鲁冀,斤,2022-07-19 00:00:00

白萝卜,0.4,0.5,0.45,冀,斤,2022-07-19 00:00:00

心里美,1.5,2.0,1.75,冀,斤,2022-07-19 00:00:00

卞萝卜,0.8,1.0,0.9,冀,斤,2022-07-19 00:00:00

青萝卜,0.8,1.2,1.0,鲁,斤,2022-07-19 00:00:00

菠菜,3.0,3.5,3.25,,斤,2022-07-19 00:00:00

苋菜,2.0,2.5,2.25,,斤,2022-07-19 00:00:00

菊花菜,5.0,6.0,5.5,,斤,2022-07-19 00:00:00

青蒜,2.5,3.0,2.75,,斤,2022-07-19 00:00:00

盖菜,2.5,3.0,2.75,,斤,2022-07-19 00:00:00

芥兰,2.5,3.0,2.75,,斤,2022-07-19 00:00:00

菜心,3.0,3.5,3.25,,斤,2022-07-19 00:00:00

空心菜,2.5,3.0,2.75,,斤,2022-07-19 00:00:00

鸡毛菜,5.0,5.5,5.25,,斤,2022-07-19 00:00:00

荆芥,3.0,3.5,3.25,,斤,2022-07-19 00:00:00

紫苏叶,3.0,3.5,3.25,,斤,2022-07-19 00:00:00

豌豆苗,5.0,6.0,5.5,,斤,2022-07-19 00:00:00

快菜,2.5,3.0,2.75,,斤,2022-07-19 00:00:00

苦菊,5.0,5.5,5.25,,斤,2022-07-19 00:00:00

穿心莲,2.4,2.5,2.45,,斤,2022-07-19 00:00:00

木耳菜,3.5,4.0,3.75,,斤,2022-07-19 00:00:00

大白菜,0.6,0.8,0.7,冀,斤,2022-07-18 00:00:00

娃娃菜,0.8,9.0,4.9,冀,斤,2022-07-18 00:00:00

小白菜,1.8,2.5,2.15,冀,斤,2022-07-18 00:00:00

圆白菜,1.2,1.4,1.3,冀,斤,2022-07-18 00:00:00

番茄,2.4,2.8,2.6,蒙津,斤,2022-07-18 00:00:00

黄瓜,2.0,3.0,2.5,鲁辽,斤,2022-07-18 00:00:00

黄瓜,2.7,3.5,3.1,冀,斤,2022-07-18 00:00:00

小黄瓜,4.0,6.5,5.25,辽鲁,斤,2022-07-18 00:00:00

茄子,1.2,2.7,1.95,鲁冀,斤,2022-07-18 00:00:00

长茄,1.8,3.2,2.5,冀辽,斤,2022-07-18 00:00:00

线茄,2.0,3.5,2.75,冀京,斤,2022-07-18 00:00:00

广茄,1.0,2.0,1.5,冀京,斤,2022-07-18 00:00:00

冬瓜,0.6,0.8,0.7,桂辽,斤,2022-07-18 00:00:00

冬瓜,0.4,0.6,0.5,鄂,斤,2022-07-18 00:00:00

毛冬瓜,0.6,0.8,0.7,冀鲁,斤,2022-07-18 00:00:00

架豆,3.0,4.0,3.5,鲁冀晋,斤,2022-07-18 00:00:00

豆王,4.0,6.5,5.25,辽甘,斤,2022-07-18 00:00:00

扁豆,3.0,5.5,4.25,冀晋,斤,2022-07-18 00:00:00

豇豆,2.0,3.0,2.5,鲁冀,斤,2022-07-18 00:00:00

白不老,2.5,5.0,3.75,辽,斤,2022-07-18 00:00:00

油豆,4.0,7.0,5.5,辽冀,斤,2022-07-18 00:00:00

毛豆,2.5,3.0,2.75,苏云川,斤,2022-07-18 00:00:00

玉米,0.8,1.0,0.9,冀,斤,2022-07-18 00:00:00

花生,2.8,5.0,3.9,苏粤,斤,2022-07-18 00:00:00

苦瓜,2.5,3.0,2.75,冀鲁,斤,2022-07-18 00:00:00

丝瓜,2.5,4.5,3.5,冀鲁,斤,2022-07-18 00:00:00

西葫芦,0.5,1.1,0.8,冀蒙晋,斤,2022-07-18 00:00:00

佛手瓜,2.6,2.8,2.7,鲁,斤,2022-07-18 00:00:00

瓠子,1.2,1.5,1.35,京,斤,2022-07-18 00:00:00

贝贝南瓜,1.3,2.0,1.65,鲁,斤,2022-07-18 00:00:00

金丝南瓜,1.0,1.2,1.1,鲁冀,斤,2022-07-18 00:00:00

板栗南瓜,1.3,1.7,1.5,鲁,斤,2022-07-18 00:00:00

南北瓜,0.9,1.2,1.05,桂,斤,2022-07-18 00:00:00

尖椒,2.5,4.0,3.25,蒙冀,斤,2022-07-18 00:00:00

红尖椒,4.0,5.0,4.5,鲁,斤,2022-07-18 00:00:00

美人椒,5.5,6.5,6.0,鲁琼,斤,2022-07-18 00:00:00

螺丝椒,3.0,5.0,4.0,鲁冀,斤,2022-07-18 00:00:00

柿子椒,2.5,3.5,3.0,鲁冀辽,斤,2022-07-18 00:00:00

线椒,4.5,5.5,5.0,鲁冀,斤,2022-07-18 00:00:00

杭椒,3.0,4.5,3.75,鲁冀辽,斤,2022-07-18 00:00:00

小米椒,9.0,11.0,10.0,云豫,斤,2022-07-18 00:00:00

彩椒,5.0,6.0,5.5,鲁冀,斤,2022-07-18 00:00:00

白萝卜,0.4,0.6,0.5,冀,斤,2022-07-18 00:00:00

心里美,1.5,2.0,1.75,冀,斤,2022-07-18 00:00:00

卞萝卜,0.8,1.0,0.9,冀,斤,2022-07-18 00:00:00

青萝卜,0.8,1.2,1.0,鲁,斤,2022-07-18 00:00:00

胡萝卜,1.0,1.4,1.2,鲁,斤,2022-07-18 00:00:00

胡萝卜,1.0,1.2,1.1,鲁,斤,2022-07-18 00:00:00

土豆,0.8,1.3,1.05,鲁冀辽,斤,2022-07-18 00:00:00

葱头,1.2,1.4,1.3,鲁辽,斤,2022-07-18 00:00:00

葱头,0.7,1.0,0.85,鲁辽,斤,2022-07-18 00:00:00

山药,4.5,5.0,4.75,冀,斤,2022-07-18 00:00:00

山药,7.5,8.5,8.0,豫冀,斤,2022-07-18 00:00:00

莲藕,5.0,6.0,5.5,桂云川,斤,2022-07-18 00:00:00

红薯,1.3,1.8,1.55,冀,斤,2022-07-18 00:00:00

红薯,2.2,2.6,2.4,粤琼,斤,2022-07-18 00:00:00

紫薯,2.6,4.0,3.3,,斤,2022-07-18 00:00:00

茭白,3.8,4.0,3.9,云,斤,2022-07-18 00:00:00

荸荠,3.5,4.0,3.75,皖,斤,2022-07-18 00:00:00

芋头,4.0,4.5,4.25,闽,斤,2022-07-18 00:00:00

姜,1.2,3.3,2.25,鲁,斤,2022-07-18 00:00:00

大蒜,2.2,3.0,2.6,豫苏鲁,斤,2022-07-18 00:00:00

大蒜,1.5,2.2,1.85,豫,斤,2022-07-18 00:00:00

蒜米,2.6,3.4,3.0,鲁,斤,2022-07-18 00:00:00

大葱,2.0,2.3,2.15,鲁,斤,2022-07-18 00:00:00

小葱,2.5,3.0,2.75,冀,斤,2022-07-18 00:00:00

蒜苗,2.2,5.0,3.6,豫鲁,斤,2022-07-18 00:00:00

蒜黄,5.0,6.0,5.5,冀,斤,2022-07-18 00:00:00

青蒜,2.6,2.8,2.7,甘,斤,2022-07-18 00:00:00

平菇,3.5,5.5,4.5,冀,斤,2022-07-18 00:00:00

香菇,3.5,8.0,5.75,冀,斤,2022-07-18 00:00:00

白玉菇,3.0,4.0,3.5,冀,斤,2022-07-18 00:00:00

口蘑,6.0,6.5,6.25,冀,斤,2022-07-18 00:00:00

杏鲍菇,2.5,3.0,2.75,苏豫津,斤,2022-07-18 00:00:00

金针菇,3.0,3.5,3.25,辽鲁,斤,2022-07-18 00:00:00

油菜,2.5,2.7,2.6,,斤,2022-07-18 00:00:00

小白菜,3.0,4.0,3.5,,斤,2022-07-18 00:00:00

油麦菜,3.5,4.0,3.75,,斤,2022-07-18 00:00:00

奶白菜,3.0,3.5,3.25,,斤,2022-07-18 00:00:00

散生菜,2.0,2.5,2.25,,斤,2022-07-18 00:00:00

香葱,3.0,3.5,3.25,,斤,2022-07-18 00:00:00

茼蒿,7.0,8.0,7.5,,斤,2022-07-18 00:00:00

蒿子秆,2.5,3.0,2.75,,斤,2022-07-18 00:00:00

水萝卜,2.5,3.0,2.75,,斤,2022-07-18 00:00:00

西芹,1.8,2.2,2.0,豫辽,斤,2022-07-19 00:00:00

菠菜,2.5,3.0,2.75,冀蒙,斤,2022-07-19 00:00:00

莴笋,1.3,1.7,1.5,冀津,斤,2022-07-19 00:00:00

团生菜,1.0,1.3,1.15,京冀,斤,2022-07-19 00:00:00

散叶生菜,1.3,1.7,1.5,冀,斤,2022-07-19 00:00:00

罗马生菜,1.3,1.7,1.5,冀,斤,2022-07-19 00:00:00

油菜,1.5,2.0,1.75,鲁京,斤,2022-07-19 00:00:00

香菜,3.5,5.0,4.25,冀吉,斤,2022-07-19 00:00:00

茴香,3.0,5.0,4.0,冀,斤,2022-07-19 00:00:00

韭菜,1.5,2.5,2.0,冀,斤,2022-07-19 00:00:00

苦菊,3.0,4.5,3.75,冀辽,斤,2022-07-19 00:00:00

油麦菜,2.5,3.5,3.0,冀,斤,2022-07-19 00:00:00

散菜花,2.3,2.8,2.55,冀,斤,2022-07-19 00:00:00

绿菜花,1.5,2.0,1.75,苏豫冀,斤,2022-07-19 00:00:00

绿豆芽,0.95,1.0,0.98,,斤,2022-07-19 00:00:00

黄豆芽,0.85,0.9,0.88,,斤,2022-07-19 00:00:00

番茄,1.2,2.0,1.6,冀鲁,斤,2022-07-19 00:00:00

番茄,1.8,2.4,2.1,冀蒙,斤,2022-07-19 00:00:00

番茄,2.4,3.0,2.7,蒙津,斤,2022-07-19 00:00:00

黄瓜,1.5,2.5,2.0,鲁辽,斤,2022-07-19 00:00:00

小白菜,1.8,2.5,2.15,冀,斤,2022-07-17 00:00:00

圆白菜,0.9,1.5,1.2,冀,斤,2022-07-17 00:00:00

紫甘蓝,0.9,1.1,1.0,冀,斤,2022-07-17 00:00:00

芹菜,1.5,2.0,1.75,冀京,斤,2022-07-17 00:00:00

西芹,1.8,2.2,2.0,豫辽,斤,2022-07-17 00:00:00

菠菜,2.5,3.0,2.75,冀蒙,斤,2022-07-17 00:00:00

